Date,Category,User,Email,First Message,Session ID,Sentiment,Sentiment Score
2021-04-22 21:34,Recipe,visitor34206,,"καλησπέρα σας! αγόρασα πρόσφατα την εφαρμογή σας, και θα ήθελα να ρωτήσω σχετικά με τη δημιουργία menu ενώ έχω αποθηκεύσει  5 συνταγές στο πλαίσιο επιλέξτε συνταγή δεν μου τις εμφανίζει .... τι μπορεί να μην έχω κάνει σωστά?",session_02e0fa1a-dfc8-47b4-83b2-d0d54c2ec8f3,Neutral,0.0
2021-04-20 17:28,Recipe,visitor34023,,comment puis je rectifier l'ordre de mes menus?,session_0c876ed1-5375-46c7-9961-fa857a545475,Neutral,0.0
2021-04-16 10:19,Recipe,visitor33724,,εκανα αρχειοθηκη και δεν ξερω που εχει παει το μενου,session_de8b57e8-983d-4f6c-87f9-75682b52974c,Neutral,0.0
2021-04-10 13:56,Other,visitor33339,,"Ενδιαφέρομαι για το πρόγραμμα σας και θα ήθελα μια πιο αναλυτική περιγραφή των δυνατοτήτων του και ειδικά αν μπορεί να κάνει γέφυρα με άλλα προγράμματα ώστε να ""τραβάει"" τιμές και να μην χρειάζεται διπλή καταχώρηση.",session_1b43a93f-4d70-4c36-a96d-3de62fc6ecad,Neutral,0.0
2021-04-09 20:05,Usage,visitor33300,,i cannot save my recipes....i choose print option but i cannot save it,session_e3f3523a-3cea-4d4a-a33e-1d906cf02187,Neutral,0.0
2021-03-31 12:55,Error,visitor32621,,ΕΒΑΛΑ ΚΑΙ ΤΟ FIREFOX..ΚΑΙ ΤΑ ΟΡΘΟΓΡΑΦΙΚΑ ΔΙΟΡΘΩΘΗΚΑΝ..,session_37f86f8c-7472-4074-acef-e46a2b7c2200,Neutral,0.0
2021-03-31 12:09,Error,visitor32618,,εβαλα το google chrome ...,session_dde6ff92-6c12-4957-ade9-38335885d1e9,Neutral,0.0
2021-03-19 21:36,Other,visitor31970,,Im trying to register and its giving me an invalid promo code,session_202a55fb-b2df-4f27-bb6f-0f12c539ca96,Neutral,0.0
2021-03-12 15:31,Error,visitor31575,,Θα μπορούσα να περάσω την λίστα με τα προϊόντα από κάθε προμηθευτή ξεχωριστά στο σύστημα όλα μαζί αντί να τα βάζω ένα ένα?,session_9ddec49d-f30d-4487-9219-bb3cdc83f5db,Neutral,0.0
2021-03-09 17:54,Error,visitor31397,,καλησπερα,session_79adfdf0-9a71-4747-ad40-168589072dfe,Neutral,0.0
2021-03-06 13:04,Recipe,visitor31210,,ΕΧΩ ΒΑΛΕΙ ΣΥΝΤΑΓΗ ΚΑΙ ΚΟΣΤΟΛΟΓΗΣΗ ΓΙΑ ΜΙΑ ΜΕΡΙΔΑ.ΘΕΛΩ ΝΑ ΒΑΛΩ ΤΗΝ ΙΔΙΑ ΣΥΝΤΑΓΗ ΑΛΛΑ ΓΙΑ ΠΕΡΙΣΣΟΤΕΡΕΣ ΠΕΡΙΔΕΣ ΠΧ.500-700. ΠΩΑ ΤΟ ΚΑΝΟΥΜΕ; ΜΠΟΡΕΙΤΕ ΝΑ ΜΕ ΒΟΗΘΗΣΤΕ;,session_ad4b27ed-02d0-4511-a2ad-5ebecd9a75b9,Neutral,0.0
2021-03-03 17:45,Billing,visitor31080,,Καλησπερα. Ποτε υπολογιζεται να ενεργοποιησετε το πακετο?,session_26619316-5439-4f07-8842-94a60c6e1722,Neutral,0.0
2021-03-03 14:04,Error,visitor31064,,Υπάρχει πρόβλημα με την πλατφόρμα σας. Με πετάει έξω χωρίς να μου επιτρέψει να σώσω και χάνω ολόκληρες συνταγές. Διορθώστε το επιτέλους.,session_f458b393-93a5-440a-9601-7c0c09a8077c,Neutral,0.0
2021-03-03 11:39,Access,visitor31047,,Γινεται να μας δωσετε ενα promo code να δοκιμασουμε το expert για 3 μερες να δουμε αν καλυπτει τις αναγκες μας. Ευχαριστω,session_44bccd90-828f-43ce-b954-bf31ac6c376c,Neutral,0.0
2021-03-01 19:37,Access,visitor30975,,καλησπέρα έκανα αρχειοθέτηση τις συνταγές μου και δεν μπορώ να δω που έχουν αποθηκευτεί,session_7c1249ff-7a56-47d8-b56c-e2c050562dbd,Neutral,0.0
2021-03-01 13:36,Error,visitor30948,,ΚΑΛΗΜΕΡΑ. ΕΧΩ ΦΤΙΑΞΕΙ 2 ΣΥΝΤΑΓΕΣ ΑΛΛΑ ΟΤΑΝ ΠΗΓΑΙΝΩ ΣΤΑ ΑΡΧΕΙΟΘΕΤΗΜΕΝΑ ΔΕΝ ΑΝΟΙΓΗ ΝΑ ΔΩ ΤΗΝ ΣΥΝΤΑΓΗ......,session_abb90e9a-9079-48f4-abd4-b3958c22fe2a,Neutral,0.0
2021-02-26 18:11,Greetings,visitor30824,,Γειά σας,session_e87876bd-704c-4e8a-8ffd-1de8f3399813,Neutral,0.0
2021-02-16 19:07,Usage,visitor30437,,καλησπερα σασ ειχα στηλη ενα μηνημα που δεν μπορουσα να εξαγο απο το προγραμα σε exel telika to problima einai logo toy safari .,session_f1b2a8c1-90d1-48ee-a880-04e96cd94b9e,Neutral,0.0
2021-02-15 23:45,Other,visitor30412,,GEIA SAS EXEI PROBLIMA EXAGOGI SE ARXEIO EXEL STIS LISTA ANAFORON /SYSTATIKA,session_ff3109cd-727b-44a1-811f-5ee73da5eaeb,Neutral,0.0
2021-02-15 21:02,Usage,visitor30404,,καλησπέρα,session_c017d87f-9097-497f-babb-117c46dad232,Neutral,0.0
2021-02-03 09:54,Access,visitor29889,,καλημερα,session_cc3a1c5b-625e-424f-ac8f-1ccfccd79c72,Neutral,0.0
2021-02-03 09:36,Error,visitor29887,,εχω βαλει 15 φορες κωδικό και εμείς αλλα καταλαβαίνω οτι το προβλημα ειναι απο εσασ αλλα οχι απο εμενα,session_a3620e6d-7a0e-4560-a061-94e9d192e7ed,Neutral,0.0
2021-01-27 12:30,Greetings,visitor29568,,Καλημέρα σας ήθελα να κάνω μία ερώτηση αν υπάρχει κάποια δυνατότητα καταρχάς δοκιμαστικής χρήσεις της εφαρμογής και κατά δεύτερον αν υπάρχει δυνατότητα εκπαίδευσης εμού ή κάποιου συνεργάτη μου.,session_202b25ac-6f0c-40fe-ba88-b790f6a18e45,Neutral,0.0
2021-01-22 18:58,Greetings,visitor29004,,Καλησπέρα είμαι καθηγητής στη σχολή  κ δεν θυμάμαι τους κωδικούς πρόσβασης.,session_91384ed4-893c-46dd-bd9e-0d7f9104eae3,Neutral,0.0
2021-01-21 09:44,Billing,visitor28763,,Καλημέρα σας. πώς μπορώ να αλλάξω το ΦΠΑ σε 13% παρακαλώ?,session_ffee7cd3-3b3e-41a9-be1d-5eac23e68c35,Neutral,0.0
2021-01-19 14:13,Greetings,visitor28188,,"Καλησπέρα, περνάω συστατικό και μετά νέο προμηθευτή αλλα δεν τον καταχωρεί",session_dd21980e-02c9-4578-bb3a-d753cdafa029,Neutral,0.0
2021-01-11 10:22,Error,visitor27222,,καλημέρα σας..έχω κάνει εγγραφή στην σελίδα αλλά μου βγάζει ότι δεν δέχεται τον κωδικό η το email μου.. προσπάθησα να κάνω ανάκτηση κωδικού αλλά δεν έχω λάβει ακόμη απάντηση στο email για καινούργιο κωδικό.. παρακαλώ ελέγξτε τα στοιχεία μου και ενημερώστε με άμεσα για το πρόβλημα (chef Εμμανουήλ Γεώργιος 6930484670),session_ec0a610f-2083-4ea9-ae71-e955212924e0,Neutral,0.0
2021-01-10 23:18,Recipe,visitor27170,,δεν μου αποθηκευει τη συνταγη,session_66bbf17e-e47c-4018-8537-6904e32cf291,Neutral,0.0
2021-01-06 10:56,Error,visitor26628,,"Καλημέρα, αν η φύρα ειναι κάτω του 1% δεν καταχωρειται ή παταω κάτι λάθος και δεν παιρνει τιμή?",session_add6e222-9cfe-48bc-9d3c-30db067e02cd,Neutral,0.0
2020-12-24 12:00,Billing,visitor25010,,"Κύριε παρουση καλησπέρα,

Ήθελα να σας ρωτήσω αν  κάνετε κάποιο σεμινάριο food and beverage cost control.

Με εκτίμηση 
ευαγγελος μανωλης",session_6acb8d6c-4fe7-4d47-a540-12f1d57799b8,Neutral,0.0
2020-12-22 18:29,Billing,visitor24765,,i have a renewal code.,session_7b148560-7502-4036-8d2f-9d7233574d14,Neutral,0.0
2020-12-18 20:08,Usage,visitor24149,,"γεια σας εκανα μια κοστολογηση σε μια συνταγη και μου την διεγραψε αυτοματα μετα την αποθηκευση..,μπορω να την επαναφερω;",session_53e68737-197a-48c2-b032-867227d896a2,Neutral,0.0
2020-12-08 17:55,Access,visitor23269,,hello. i have register but i dont join,session_580ecbef-3e6b-4a7a-880a-6e035a1eab4e,Neutral,0.0
2020-12-07 16:29,Usage,visitor23224,,"Καλησπέρα σας,",session_7a8f9591-ce57-49c1-a5e3-e5ea7b0e8ada,Neutral,0.0
2020-12-03 16:29,Other,visitor23099,,KALIMERA,session_ca4494fc-536b-48e6-8c6a-e0b7dec263b2,Neutral,0.0
2020-12-03 11:26,Usage,visitor23079,,"καλημερα ειμαι καινουργιοσ χρηστησ θα ηθελα  ενα παραδειγμα παρακαλω, δεν μπορω να κοστολογησο ευχαριστω",session_d4494b47-a70c-48e5-862f-d8d057e78926,Neutral,0.0
2020-12-03 09:33,Access,visitor23068,,"Καλημέρα σας. Είμαι παλιός σας πελάτης (Νίκος Στεφανίδης, nikolastefanidis@msn.com). Θέλω να κάνω registration αλλά δεν με αφήνει το σύστημα να χρησιμοποιήσω το mail μου. Τι μπορούμε να κάνουμε;   Να θυμίσω ότι είχα αγοράσει εφάπαξ τι πρόγραμμα σας. Ίσως να ενεργοποιήσω το πρόγραμμα που έχω ήδη στα χέρια μου (είχα χάσει τα δεδομένα μετά από format);",session_be54509a-7323-4b99-aac3-c0503c0a9d4b,Neutral,0.0
2020-11-30 16:54,Billing,visitor22934,,πως υπολογιζουμε το μεικτο κοστος,session_abfab074-cfe0-448d-8b74-2a23d8d41d19,Neutral,0.0
2020-11-27 14:20,Error,visitor22795,,ΖΥΜΑΡΙΚΑ,session_aaac7550-5a0f-4179-aea6-3069bcd4ee77,Neutral,0.0
2020-11-20 11:15,Billing,visitor22444,,καλημερα...,session_8bd57055-d472-4e6c-9175-c7ea12aa7ab5,Neutral,0.0
2020-11-15 17:38,Error,visitor22195,,καλησπέρα σας,session_42fd8eaf-5f9f-4a96-9a51-fb82956e443e,Neutral,0.0
2020-11-07 16:36,Error,visitor21823,,kalispera,session_6e6f5523-573e-4d75-86fe-df79d680edfe,Positive,0.5
2020-11-06 13:20,Billing,visitor21784,,καλησπέρα θα θελα να ρωτήσω για την συνδρομή μου,session_7e5de7ea-125e-42d7-bd58-d5c135db9655,Neutral,0.0
2020-10-11 15:48,Greetings,visitor20915,,Καλησπέρα,session_86c64fa0-18a5-4f89-84cf-53f6a03d6ad9,Neutral,0.0
2020-09-03 16:48,Usage,visitor19793,,Καλησπερα,session_16fb66de-25fc-413c-b39d-a6c7a257e7a8,Neutral,0.0
2020-08-13 19:45,Greetings,visitor19303,,καλησπερα υπαρχει δυνατοτητα demo,session_0a9f9505-4a88-4fbc-a695-970bc441f084,Neutral,0.0
2020-08-01 17:11,Billing,visitor19000,,πώς μπορώ να εκτυπώσω ολόκληρο το μενού μαζί με το κόστος των συνταγών?,session_1545bfd1-e7e3-47c2-a33c-e6201aaa0861,Positive,0.5
2020-06-27 08:24,Error,visitor17732,,καλημερα σας,session_9c5a49bd-11eb-40c1-aa7f-dd09f8dec556,Neutral,0.0
2020-06-16 19:36,Access,visitor17223,,"Hello, I need to update the email  on my profile, but Im not able to. please let me know ASAP.",session_1709e93e-40fc-4b39-93c1-fc939918f148,Negative,-0.25
2020-06-16 14:33,Billing,visitor17204,,καλησπερα...υπαρχει καποια εφαρμογη για το costo menu?,session_4ee9018c-f580-48c9-955d-184092e233eb,Neutral,0.0
2020-06-12 23:33,Usage,visitor17004,,δεν μπορω να δω την συνταγη που αποθηκευσα,session_45eb6725-76a0-400d-8054-551913702e80,Neutral,0.0
2020-06-07 23:46,Recipe,visitor16787,,gia sad 8a h8ela na rwthsw to akrivis einai to menu engineering?,session_e237a9e1-d3d3-4fad-8daa-8591102f460c,Negative,-0.5
2020-06-06 22:05,Usage,visitor16743,,gia sas,session_87d65ecd-4dd3-44e4-8b3e-fa0de1f4c9dd,Positive,0.5
2020-06-05 21:17,Usage,visitor16708,,Μπορώ με κάποιον τρόπο να εκτυπώσω όλα τα συστατικά μου και τις τιμές τους?,session_18a56f6c-8dbd-4535-9920-24e6297ac476,Neutral,0.0
2020-06-01 15:14,Greetings,visitor16463,,καλησπερα δωστε μου iban να πληρωσω,session_e3a4943f-b6f4-4d83-9240-b7ac4e110db7,Neutral,0.0
2020-05-31 17:02,Usage,visitor16426,,"Καλησπέρα σας,

μπορώ να εκτυπώνω οτιδήποτε δημιουργώ εδώ?",session_0ada8dfb-7f35-456b-a079-cd6c87153245,Neutral,0.0
2020-05-29 20:40,Error,visitor16342,,καλησπερα,session_bc9a4405-9cbf-42cf-b204-e0c78ed71222,Neutral,0.0
2020-05-26 23:29,Greetings,visitor16157,,καλησπερα σας η εφαρμογη δεν με αφηνει να αποθηκευσω τα συστατικα,session_fd7e0fb7-5f2b-429d-85b8-8fd2fd0f1b52,Neutral,0.0
2020-05-24 22:22,Access,visitor16017,,θα ήθελα να στείλω την κοστολογηση με email πως το κάνω ευχαριστώ,session_9a7dfd99-e922-41e3-8774-f48a0adac5be,Neutral,0.0
2020-05-23 09:50,Access,visitor15907,,i am trying to register and it says that im already registered and it also says that my email is already registered,session_4386c025-b6b9-44d8-8f35-ac4bedbf98ab,Neutral,0.0
2020-05-22 22:34,Error,visitor15899,,καλησπέρα σας,session_9233a25c-01b7-40ed-8e6b-10532d10129f,Neutral,0.0
2020-05-21 17:48,Error,visitor15824,,"I have just created an account, but keeps sending me message, that the email or the password is not correct. I sent an email for reset and I wrote the same password, but the problem still remains. please advice.  thank you!",session_176bbae3-3c84-4b59-86a1-526b91d858b3,Neutral,0.0
2020-05-15 18:05,Usage,visitor15213,,Πώς. Αλλάζουμε κωδικο δεν πουθενά ρυθμίσεις ασφαλείας,session_976e2faf-802c-49f7-b3d5-187d2c857e66,Neutral,0.0
2020-05-15 01:37,Usage,visitor15173,,δεν καταλαβαίνω πως θα με βοηθήσει στο να κοστολόγηση ένα πιατο,session_fa7ba57c-3124-4e3c-bb39-6c46946e5a5b,Neutral,0.0
2020-05-10 17:28,Usage,visitor14656,,ειναι εφαρμογή; μπορω να το κατεβασω;κοστιζει; εχει σε ελληνικα;,session_c20249de-97fb-427b-a0ac-bb8c515f6e79,Neutral,0.0
2020-05-08 22:56,Access,visitor14441,,"Καλησπέρα σας, για κάποιο λόγο δε μπορώ να συνδεθώ, ενώ ο λογαριασμός μου είναι κανονικά ενεργός.",session_0affd13e-56df-4125-8020-7efe2536728d,Neutral,0.0
2020-04-29 17:22,Usage,visitor13964,,καλησπεραα,session_09307841-2f49-42d5-978a-aa23018c22d5,Neutral,0.0
2020-04-06 16:32,Usage,visitor13545,,Καλησπερα,session_afd7be19-d996-47f3-9ad5-03d7c3db41aa,Neutral,0.0
2020-03-29 18:41,Other,visitor13376,,den mporo na balo timi sto boutyro,session_8a0e6580-b82d-4b65-a848-873acab33c84,Neutral,0.0
2020-03-24 11:44,Access,visitor13282,,Καλημερα σας θα ηθελα να κανω αναβαθμιση στο επαγγελματικο πακετο αλλα δεν μπορει να γινει πληρωμη μεσο καρτας. υπαρχει αλλος τροπος ειτε με phone banking ειτε να μου στειλετε ενα λογαριασμο να σας κανω καταθεση;;; Σας ευχαριστω,session_5f483662-4cbb-438f-b582-989ed4f45000,Neutral,0.0
2020-03-16 11:27,Billing,visitor13132,,καλημερα μπορουμε να κανουμε την πληρωμη με καταθεση στην τραπεζα,session_4a759a9e-9aca-4ea8-8165-025a5ef341c8,Neutral,0.0
2020-02-29 13:51,Billing,visitor12563,,Καλησπέρα σας! Μπορώ να χρησιμοποιήσω το CostoMenu για εκπαιδευτικούς λόγους; Είμαι εκπαιδευτικός τουριστικών μαθημάτων και θα ήθελα να το εντάξω στην εκπαιδευτική διαδικασία του μαθήματος της Τιμολόγησης στην ειδικότητας Μαγειρικής Τέχνης,session_c323ff41-aa8e-4d15-97a4-e0a9c6a11e4e,Neutral,0.0
2020-02-24 20:02,Usage,visitor12156,,"Καλησπέρα. Πως μπορω να αποθηκευσω μια συνταγη και να την τελειωσω αργοτερα ? μου ζηταει να συμπληρωσω το πεδιο ""μεριδα"" . αυτο θα ηθελα να το κανω αργοτερα",session_d22a8a4e-6966-41bf-9bef-c9e4f277a5d4,Neutral,0.0
2020-02-19 22:05,Billing,visitor11773,,"Καλησπέρα, έχω ένα promocode από ένα σεμινάριο F&B από τον Φεβρουάριο του 2018",session_e0496c9c-1738-4a21-b0ac-731771ac20dd,Neutral,0.0
2020-02-19 18:19,Billing,visitor11755,,καλησπερα σας,session_76a61055-587b-4488-8668-e6643f5ff62e,Neutral,0.0
2020-02-18 10:01,Error,visitor11592,,εχω ξεχάσει τον κωδικό  μου και δεν μου στελνει καινούργιο,session_13192bea-f4e5-46da-bbe2-34710d4408dc,Negative,-0.5
2020-02-16 00:18,Other,visitor11376,,Έχει συνταγες μονο μαγειρικης η και ζαχαροπλαστικης,session_38d3c9ff-b44a-4168-b757-d21f65c74da6,Neutral,0.0
2020-02-13 14:44,Other,visitor11134,,στα ελληνικά δεν υπάρχει η σελίδα;,session_5b047fa2-7533-4f50-ab7f-a65281be9881,Neutral,0.0
2020-02-11 13:49,Access,visitor10815,,γεια σας,session_8bbf029a-a5d3-41d5-8f2f-9941f3969f6d,Neutral,0.0
2020-02-09 13:24,Units,visitor10584,,kalispera,session_e81ad5e2-0fc3-4e84-ac3e-ab145c8c1f98,Positive,0.35
2020-01-30 12:06,Recipe,visitor10142,,"Πάω να καταχωρήσω μενού ή κάποιο συστατικό και μου ανοίγει κόκκινα ""παράθυρα"" με την λέξη true και με πετάει έξω.. Γιατί?",session_0106d7bc-2ace-4aea-839b-6d07ddcc756f,Positive,0.35
2020-01-29 22:56,Error,visitor10119,,γεια σας το προγραμμα σας κολαει και μου δημιουργεί προβλημα,session_200cc1cf-f5d4-4eaa-a4f9-6c610ca59e5c,Neutral,0.0
2020-01-28 20:50,Error,visitor10054,,Καλησπέρα,session_3823d38d-8c40-4dc2-aa5a-0ad9b2085325,Neutral,0.0
2020-01-26 19:27,Greetings,visitor9919,,Καλησπερα σας.,session_d93253b5-bc0e-4106-9626-29edff5ccc68,Positive,0.35
2020-01-24 15:08,Error,visitor9766,,Καλησπέρα!,session_33c30a22-7949-42f0-8eee-91737a73a5cb,Positive,0.4
2020-01-20 06:38,Access,visitor9303,,προσπαθώ να γράψω μια ακομα συνταγή και δεν αποθηκεύει,session_e76523a1-d6c3-4bab-b1dd-0542b2e29ab7,Neutral,0.0
2020-01-19 10:33,Usage,visitor9240,,δεν  μπορω να αποθηκευσω την συνταγη,session_f3453c3c-5c60-4fa9-99ff-8f369ad2a2a0,Neutral,0.0
2020-01-18 17:59,Recipe,visitor9196,,γεια σας δεν μου επιτρέπει η εφαρμογή να καταχωρίσω νέα συνταγή,session_0e51dc91-680e-4466-93b7-87e538e1ed06,Neutral,0.0
2020-01-17 18:47,Recipe,visitor9099,,Καλήσπέρα.,session_2128830d-a1e2-47e3-b7e7-a3172e8d072b,Neutral,0.0
2020-01-16 22:05,Billing,visitor9012,,Γιατί δεν μπορώ να ανοίξω το costomenu,session_da4f6a3c-9eec-4be6-97f5-a49d39eebe30,Neutral,0.0
2020-01-16 21:13,Error,visitor8985,,Δεν μπορω να μπω στην σελιδα που πληκτρολογω τα στοιχεια μου για να συνδεθω,session_63ea4394-2ba5-4771-a290-1c09ea9ef785,Neutral,0.0
2020-01-16 16:58,Usage,visitor8910,,"καλησπέρα σας, πως μπορω να αποθηκευσω στον υπολογιστή μου τις συνταγές που φτιάχνω και τις κοστολογήσεις τους;",session_91c35633-5ca8-4d40-bb6d-0673c2a10976,Neutral,0.0
2020-01-15 17:09,Recipe,visitor8790,,i think i just lost a recipe,session_cd72deea-2c00-4026-9a25-b66f2757ce4f,Neutral,0.0
2020-01-13 13:29,Usage,visitor8609,,πως μπορω να αποθηκευσω μια συνταγη..εχω κανει ενα αρχειο το επιλεγω κ μου το γραφει διπλα στο choose a file..τι κανω μετα?,session_684f0e53-fd64-4c5f-926e-19a7512587dd,Neutral,0.0
2020-01-13 11:53,Usage,visitor8605,,βάζω τον κωδικό και δεν μπορω να μπω,session_247b755e-864c-440c-aab1-ee577e7c8d2c,Neutral,0.0
2020-01-12 11:52,Billing,visitor8544,,καλημέρα χρόνια πολλά και καλή χρονιά με υγεία μπορώ να κάνω μια ερώτηση,session_77121d13-bae5-40e5-a4ed-5eb0a78e5a84,Neutral,0.0
2020-01-11 16:57,Usage,visitor8515,,γεια σας μπορειτε  να μου εξηγείσεται πως μπορω να γραψω μια συνταγή,session_686860a7-375b-4a9d-824f-cdc32f481164,Neutral,0.0
2020-01-10 16:49,Error,visitor8463,,I am trying to register and make a payment but it keeps telling my card details are wrong - which are not. please advise,session_6e32ead4-26e1-47d1-a073-0c21f5e427c9,Negative,-0.5
2019-12-31 03:05,Error,visitor8053,,δεν έχω καταλάβει ακριβώς πώς να κοστολόγησω και να τιμολόγηση ένα κατάλογο,session_d0d71f49-fde0-4ac8-af5b-7b53f4afab57,Neutral,0.0
2019-12-24 00:32,Usage,visitor7782,,Δεν μπορω να μπω στον λογαριαμο μου,session_25009c1f-d842-4d5d-bb03-41d08c9d8d48,Neutral,0.0
2019-12-23 15:31,Error,visitor7753,,εκανα πληρωμη για το πακετο expert . μου λεει ημερομηνια ληξης 23/12/20. ηταν η προσφορα για 2 χρονια,session_c7038aea-0e73-444c-b1a1-82e1be640248,Neutral,0.0
2019-12-23 15:05,Billing,visitor7750,,πως παίρνω  κωδικό προσφορας;,session_d2fcd4b6-a9db-414e-89db-b0907e8dba98,Neutral,0.0
2019-12-16 01:03,Billing,visitor7167,,καλησπέρα που πρέπει να βάλουμε τον δωρεάν κωδικό ανανεωσης,session_ff878745-7a55-4d65-a98b-94818b9da7c9,Neutral,0.0
2019-12-13 00:35,Other,visitor6925,,geia sas,session_0a7b277b-0691-46a7-9f88-7ee4c2fcff66,Neutral,0.0
2019-12-08 13:07,Error,visitor6382,,Γεια σας ειμαι σπουδαστρια στην σχολη ιεκ ακμη στο πρωτο ετος της ζαχαροπλαστικης και μου εχουν δοθει καποιοι κωδικοι ωστε να βαζω τις συνταγες μου στην εφαρμοφη σας εχω πληρωσει το αναλογο ποσο αλλα δεν μου να μπω μου λεει λαθος κωδικος ή EMAIL,session_96ab8260-ad8f-430f-8002-60dbe20982a0,Neutral,0.0
2019-12-04 13:42,Usage,visitor5753,,πώς μπορώ να χρησιμοποιήσω το πρόγραμμα?,session_b4631c93-2c94-492d-8772-5a82b7817723,Neutral,0.0
2019-12-01 13:56,Error,visitor5317,,περασα καποιεσ τιμες στην κοτστολογηση λαθος και τωρα μου τα εμφανιζει οταν βαλω τα ιδια υλικα σε ολες τις συνταγες και δεν με αφινει να το κανω επεξεργασια θα μπορουσατε να μου δωσετε μια βοηθεια ???,session_b14ee69c-b9a5-44d5-ab34-a51e8f145703,Neutral,0.0
2019-11-28 23:06,Access,visitor5188,,καλησπέρα,session_395e15cf-9f42-42b3-94e5-2a0bd31ff6cc,Neutral,0.0
2019-11-28 16:25,Other,visitor5165,,όταν πάω να την αποθηκεύσω αναφέρει ότι δεν έχω γράψει όνομα και δεν αποθηκεύετε ούτε κοστολογείται,session_c7ed965f-ea1b-43b3-a28e-4109e7dc0e3e,Neutral,0.0
2019-11-28 15:26,Billing,visitor5164,,θα με βοηθουσε πολυ να μπορω ν βαζω στα συστατικα φωτογραφιες ωστε να ελεγχουν οι υπευθηνες σου πιο σωστα στην παραλαβη,session_e1341a26-c6cc-4e43-b10b-6d7ae0c3c122,Neutral,0.0
2019-11-25 17:57,Recipe,visitor4977,,Εχω γραψει μια συνταγη και δεν με αφηνει να την αποθηκευσω,session_0cb7643c-7ffc-404b-b60f-0f09495d0fae,Neutral,0.0
2019-11-22 22:12,Error,visitor4790,,Με ποιό κριτήριο εισάγω την τιμή μονάδας κόστους κάποιου υλικού? Πού βρίσκω δηλαδή την τιμη που θα κοστολογήσω π.χ τη ζάχαρη?,session_b46ffb4a-975e-47ad-bb8a-5deb82d8e378,Neutral,0.0
2019-11-22 15:46,Usage,visitor4765,,ΔΕΝ ΜΠΟΡΩ ΝΑ ΚΑΝΩ ΑΝΑΒΑΘΜΙΣΗ ΣΕ EXPERT,session_c2ec5ee0-4ed5-4b0a-bcc3-eae26f26ecd3,Neutral,0.0
2019-11-19 15:28,Usage,visitor4474,,"Χρησιμοποίησα το promo code στο beginner και τώρα που θέλω να μπω στο expert δεν μπορώ , τι να κάνω ;",session_1a6bfbe6-c058-4480-b970-c19654465843,Neutral,0.0
2019-11-18 15:28,Other,visitor4335,,θα ήθελα να μάθω αν υπάρχει εφαρμογή για αυτή τη σελίδα,session_7b6289bf-2266-43df-a7fe-f34e0bad2154,Neutral,0.0
2019-11-12 16:43,Error,visitor3636,,Έκανα λάθος και δεν έχω βάλει το email μου πως μπορώ να το αλλάξω,session_0f382b76-076e-423a-9ed1-fb43e3c24d2d,Neutral,0.0
2019-11-11 20:44,Other,visitor3511,,υπαρχει κάποιο app για την σελιδα σας,session_9ed12e68-7865-4c46-a200-5f90b33d0120,Neutral,0.0
2019-11-11 19:41,Error,visitor3478,,6934186006.,session_a4ce05bc-1eb9-4c28-9778-3ff649e5f37f,Positive,0.5
2019-11-06 00:49,Other,visitor2759,,θα ηθελα να διαγραψω τον λογαριασμο μου απ αυτο το  site,session_2bdbe0b2-3054-401f-9cbe-9badb9df125b,Neutral,0.0
2019-11-04 20:29,Error,visitor2599,,από την μεταφορά δεδομένων από το πρώτο πρόγραμμα αντιμετωπίζω το εξής πρόβλημα.είχα φτιάξει δικές μου μονάδες μέτρησης (πχ 1 ματσακι= 100γρ για τα μυρωδικά) κάτι που στο πρόγραμμα τώρα δεν το αναγνωρίζει με αποτέλεσμα το food cost να βγαίνει λανθασμένο.πως μπορώ να κάνω την μετατροπή για να  το διορθώσω?,session_0954b3e9-6a4f-47ff-b9d3-50d8febec61b,Neutral,0.0
