Session ID,Date,Customer Name,Customer Email,Status,CEO Participated,Last Customer Question,Last CEO Response,Full Transcript
session_3f323a59-7b6c-4f56-945f-fdd5e967082b,2022-12-15 02:25:48,visitor56909,,Pending/Open,Yes,ευχαριστώ πολύ για την άμεση επικοινωνία!,Δεν χάνονται οι συνταγές σας εκτός αν το ζητήσετε εσείς. Η διαγραφή γίνεται μετά από 3 χρόνια ληγμένης συνδρομής.,"[Customer]: καλησπέρα
[Customer]: εγκατέστησα την free έκδοση και σε μήνυμα μου εμφανίζει να αναβαθμισω σε professional με 50€.
[Customer]: όταν πάω να κάνω αναβάθμιση μου ζητάει 70€ συν ΦΠΑ
[Customer]: τι από τα δύο ισχύει?
[Customer]: μια δεύτερη απορία. αν πληρώσω μια συνδρομή και δεν ανανεώσω όταν αυτή λήξει, αλλά το κάνω σε μελλοντικό χρόνο, χάνω όλα μου τα δεδομένα?
[Customer]: ευχαριστώ πολύ!
[CEO (Costo)]: Καλησπέρα σας. Σας ευχαριστούμε που μας ενημερώσατε. Η σωστή τιμή του professional είναι 70Ε +ΦΠΑ. Διορθώθηκα
[CEO (Costo)]: Διορθώθηκε
[Customer]: μπορείτε να μου απαντήσετε και στην δεύτερη απορία?
[CEO (Costo)]: Δεν χάνονται οι συνταγές σας εκτός αν το ζητήσετε εσείς. Η διαγραφή γίνεται μετά από 3 χρόνια ληγμένης συνδρομής.
[Customer]: ευχαριστώ πολύ για την άμεση επικοινωνία!"
session_62269087-d398-4379-b3b1-e7a0511a8f5c,2022-12-11 01:37:13,visitor56730,,Pending/Open,Yes,ούτε το ένα λειτούργησε ούτε το άλλο.,Να σας ενημερώσουμε ότι θα έπρεπε να έχετε λάβει από εμάς ένα email ενεργοποίησης. Αν δεν το έχετε λάβει ούτε στα ανεπιθύμητα ή αν το λάβατε και δεν το ανοίξατε. Τα στοιχεία σας θα απενεργοποιηθούν και οι 2 λογαριασμοί.,"[Customer]: Καλησπέρα,
[Customer]: κάτι δεν πάει καλά με την εφαρμογή ..
[CEO (Costo)]: Ποιο είναι το πρόβλημα που παρατηρείτε;
[Customer]: έκανα εγγραφή και δεν έχω πρόσβαση
[Customer]: ... προφανώς η δωρεάν έκδοση έχει δυσλειτουργία
[CEO (Costo)]: Μπορείτε να μας καλέσετε στο 2104208731;
[Customer]: όχι ευχαριστώ, κλασική τακτική ώστε να πληρώσεις το πακέτο...
[Customer]: αν σας είναι εύκολο κάντε διαγραφή των στοιχείων μου.
[Customer]: έκανα δύο λογαριασμούς με τα emails  c.xristop@gmail.com & alepoupetroupoli@gmail.com
[Customer]: ούτε το ένα λειτούργησε ούτε το άλλο.
[CEO (Costo)]: Έχετε λάβει email ενεργοποίησης;
[CEO (Costo)]: Δεν λειτουργούμε έτσι. Καλό θα ήταν να δούμε αν πραγματικά υπάρχει πρόβλημα για να το διορθώσουμε.
[CEO (Costo)]: Να σας ενημερώσουμε ότι θα έπρεπε να έχετε λάβει από εμάς ένα email ενεργοποίησης. Αν δεν το έχετε λάβει ούτε στα ανεπιθύμητα ή αν το λάβατε και δεν το ανοίξατε. Τα στοιχεία σας θα απενεργοποιηθούν και οι 2 λογαριασμοί."
session_af6feafd-8ee0-498b-b26d-d4b12e0cf714,2022-11-30 15:08:40,visitor56344,,Pending/Open,Yes,"κανω login και εξακολουθει να με ρωταει ποιο προγραμμα θελω να επιλεξω, beginner professional η expert, και υστερα με κατευθυνει προς πληρωμη εκ νεου",;,"[Customer]: Καλησπερα ! Μολις πληρωσα με πιστωτικη για το expert προγραμμα. Ενω ολοκληρωθηκε η συναλλαγη, για καποιο λογο δεν φαινεται να εχει ενημερωθει η πλατφορμα.
[CEO (Costo)]: Με ποιο email ?
[CEO (Costo)]: ;
[Customer]: we@souit.gr
[Customer]: κανω login και εξακολουθει να με ρωταει ποιο προγραμμα θελω να επιλεξω, beginner professional η expert, και υστερα με κατευθυνει προς πληρωμη εκ νεου"
session_dad479a8-f370-4265-9fe8-234d68deec8a,2022-11-23 18:43:52,visitor56119,,Pending/Open,Yes,καλησπέρα μήπως υπάρχει Οδηγος παραγγελιών ανά προμηθευτή προκειμένου να γίνονται οι παραγγελίες γρήγορα και να αποστέλλονται στους προμηθευτές με email ευχαριστω,,[Customer]: καλησπέρα μήπως υπάρχει Οδηγος παραγγελιών ανά προμηθευτή προκειμένου να γίνονται οι παραγγελίες γρήγορα και να αποστέλλονται στους προμηθευτές με email ευχαριστω
session_0e379a87-e171-414c-8366-b0f5b11ed228,2022-11-11 14:52:27,visitor55591,,Pending/Open,Yes,καλησπέρα ! άνοιξα μια συνταγή έπειτα στην κοστολόγηση ενώ βάζω τα στοιχεία που ζητάει βάρος και φύλα δεν με αφήνει να το αποθηκεύσω,Καλησπέρα σας. Μήπως πατήσατε χρήση ως υποσυνταγή; Αν το πατήσατε τότε πρέπει να συμπληρώσετε και αυτα,"[Customer]: καλησπέρα ! άνοιξα μια συνταγή έπειτα στην κοστολόγηση ενώ βάζω τα στοιχεία που ζητάει βάρος και φύλα δεν με αφήνει να το αποθηκεύσω
[CEO (Costo)]: Καλησπέρα σας. Μήπως πατήσατε χρήση ως υποσυνταγή; Αν το πατήσατε τότε πρέπει να συμπληρώσετε και αυτα"
session_f7499a48-b3fc-4bbb-bcfc-88afa4de0bbb,2022-11-02 08:52:32,visitor55262,,Pending/Open,Yes,'η αν γίνεται η εμφάνιση των προϊόντων να μην είναι ανα 12πχ αλλα και περισσότερα ωστε να μην έχω τόσες πολλές σελίδες,Θα το κοιτάξουμε. Ευχαριστούμε,"[Customer]: Καλημέρα
[Customer]: ειναι εύκολο οταν είμαι σε μια λίστα προϊόντων και πηγαίνω πίσω να μην με πετάει στην σελίδα 1 πάντα?
[Customer]: 'η αν γίνεται η εμφάνιση των προϊόντων να μην είναι ανα 12πχ αλλα και περισσότερα ωστε να μην έχω τόσες πολλές σελίδες
[CEO (Costo)]: Θα το κοιτάξουμε. Ευχαριστούμε"
session_67de4b2c-70c5-45d2-bd13-ffeaf7121ec3,2022-05-23 22:13:37,visitor49719,,Pending/Open,Yes,συμπεριλαμβαμενου και του ρεύματος κ.α,"Καλημέρα σας. Το CostoMenu υπολογίζει τα μεταβλητή κόστη δηλαδή το food cost και όχι τα σταθερά γιατί δεν είναι δυνατόν σε επίπεδο συνταγής να υπολογιστούν. Για να δείτε πως γίνεται η κοστολόγηση συνταγών μπείτε εδώ: https://youtu.be/rUnNOLhal38
Για να δείτε πως φτιάχνετε μενού ala Carte και set menu μπείτε εδώ: https://youtu.be/sRJay209TJM","[Customer]: καλησπέρα σας θα ήθελα να μάθω πως γίνεται η κοστολογιση των προϊόντων ενός μενού
[Customer]: συμπεριλαμβαμενου και του ρεύματος κ.α
[CEO (Costo)]: Καλημέρα σας. Το CostoMenu υπολογίζει τα μεταβλητή κόστη δηλαδή το food cost και όχι τα σταθερά γιατί δεν είναι δυνατόν σε επίπεδο συνταγής να υπολογιστούν. Για να δείτε πως γίνεται η κοστολόγηση συνταγών μπείτε εδώ: https://youtu.be/rUnNOLhal38
Για να δείτε πως φτιάχνετε μενού ala Carte και set menu μπείτε εδώ: https://youtu.be/sRJay209TJM"
session_3d2ec535-f1b7-402e-a937-f07efa416c47,2022-04-04 08:52:14,visitor47059,,Pending/Open,Yes,AYTO HTAN EYVARISTV GIA TON XRONO SAS,Μπορείτε να μας καλέσετε στο 210 4208731,"[Customer]: ΚΑΛΗΜΕΡΑ ΣΑΣ
[Customer]: ΕΧΩ ΤΟ ΕΞΗΣ ΠΡΟΒΛΗΜΑ
[Customer]: ΕΝΩ ΕΧΩ ΚΟΣΤΟΛΟΓΗΣΗ ΜΙΑ ΥΠΟΣΥΝΤΑΓΗ ΟΤΑΝ ΤΗΝ ΒΑΖΩ ΣΤΗΝ ΚΑΝΟΝΙΚΗ ΣΥΝΤΑΓΗ ΣΤΗΝ ΚΟΣΤΟΛΟΓΗΣΗ ΔΕΝ ΜΟΥ ΒΓΑΖΕΙ ΤΟ ΠΟΣΟ ΚΑΝΕΙ
[CEO (Costo)]: Μπορείτε να μας καλέσετε στο 210 4208731
[Customer]: ΒΕΒΑΙΩΣ
[Customer]: AYTO HTAN EYVARISTV GIA TON XRONO SAS"
session_cbe82d37-2710-4c9f-9bcf-ed6bf3b6e54e,2022-04-04 00:08:06,visitor47054,,Pending/Open,Yes,ΕΧΩ ΚΟΣΤΟΛΟΓΗΣΗ ΜΙΑ ΥΠΟΣΥΝΤΑΓΗ ΑΛΛΑ ΣΤΗΝ ΤΕΛΙΚΗ ΣΥΝΤΑΓΗ ΔΕΝ ΜΟΥ ΒΓΑΖΕΙ ΤΟ ΚΟΣΤΟΣ ΤΗΣ,Καλημέρα σας. Επικοινωνήστε μαζί μας στο 210 4208731.  ,"[Customer]: ΓΕΙΑ ΣΑΣ
[Customer]: ΕΧΩ ΚΟΣΤΟΛΟΓΗΣΗ ΜΙΑ ΥΠΟΣΥΝΤΑΓΗ ΑΛΛΑ ΣΤΗΝ ΤΕΛΙΚΗ ΣΥΝΤΑΓΗ ΔΕΝ ΜΟΥ ΒΓΑΖΕΙ ΤΟ ΚΟΣΤΟΣ ΤΗΣ
[CEO (Costo)]: Καλημέρα σας. Επικοινωνήστε μαζί μας στο 210 4208731.  "
session_c1c14afe-5b0f-4168-b655-30dc43d15747,2022-04-03 14:13:14,visitor47031,,Pending/Open,Yes,silvergeorge22@yahoo.gr,Στείλτε μας πένα τηλέφωνο να σας καλέσουμε παρακαλώ,"[Customer]: ΚΑΛΗΜΕΡΑ ΣΑΣ ΒΡΙΣΚΕΤΑΙ ΚΑΠΟΙΟΣ ΕΔΩ;
[CEO (Costo)]: Καλησπέρα
[Customer]: ΛΕΓΟΜΑΙ ΓΙΩΡΓΟΣ ΚΑΙ ΕΙΜΑΙ ΚΑΙΝΟΥΡΓΙΟΣ
[Customer]: ΠΡΟΣΠΑΘΩ ΝΑ ΒΑΛΩ ΤΙΣ ΤΙΜΕΣ ΣΤΑ ΠΡΟΙΟΝΤΑ
[Customer]: ΚΑΙ ΔΕΝ ΜΟΥ ΤΑ ΠΑΙΡΝΕΙ ΜΟΥ ΒΓΑΖΕΙ ΤΟ ΣΗΜΑ ΤΟΥ ΑΠΟΓΟΡΕΥΤΙΚΟΥ
[Customer]: ΤΙ ΚΑΝΩ ΛΑΘΟΣ
[Customer]: ΕΙΣΤΕ ΕΔΩ;
[CEO (Costo)]: Μπορείτε να καταχωρήσετε νέα συστατικά απευθείας μέσα από τη συνταγή. Αν είναι νέο καταχωρείται αυτόματα στη λίστα των συστατικών σας και μπορείτε να το κοστολογήσατε στο ίδιο σημείο παρόντος το κίτρινο κουμπί «κοστολόγηση» 
[CEO (Costo)]: Σας καλούμε να δείτε το 1ο βίντεο στη βοήθεια. 
[Customer]: ΑΓΑΠΗΤΕ ΟΤΑΝ ΠΑΤΑΩ ΤΟ ΚΟΥΜΠΙ ΤΗΣ ΚΟΣΤΟΛΟΓΗΣΗΣ ΔΕΝ ΜΟΥ ΑΠΟΘΗΚΕΥΕΙ ΜΟΥ ΒΓΑΖΕΙ ΤΟ ΑΠΑΓΟΡΕΥΤΙΚΟ
[Customer]: ΤΟ ΕΧΩ ΔΕΙ ΤΟ ΒΙΝΤΕΟ ΑΥΤΟ ΚΑΝΩ ΑΛΛΑ ΔΕΝ ΑΠΟΘΗΚΕΥΕΙ
[CEO (Costo)]: Μέσα στη συνταγή;
[Customer]: ΝΑΙ ΒΑΖΩ ΤΑ ΥΛΙΚΑ ΚΑΙ ΣΤΗΝ ΚΟΣΤΟΛΟΓΗΣΗ ΔΕΝ ΠΕΡΝΕΙ ΤΙΣ ΤΙΜΕΣ ΑΝΑ ΚΙΛΟ ΟΧΙ ΣΕ ΟΛΑ ΑΛΛΑ ΣΕ ΚΑΠΟΙΑ Ε
[Customer]: ΕΧΩ TEAN VIEWER ΝΑ ΤΟ ΔΕΙΤΕ ΚΙ ΕΣΕΙΣ
[CEO (Costo)]: Στείλτε μας πένα τηλέφωνο να σας καλέσουμε παρακαλώ
[Customer]: 6936822116
[Customer]: silvergeorge22@yahoo.gr"
session_5e6e79e4-fc93-482d-b994-4d764a661283,2022-03-31 13:55:18,visitor46869,,Pending/Open,Yes,ακυρο το βρήκα,:),"[Customer]: καλησπέρα σας
[Customer]: πως μπορω να περάσω την τιμή πώλησης? και να την αποθηκευσει?
[Customer]: εχω επιλέξει φπα
[Customer]: εχω βαλει τιμη πώλησης και δεν την δεχεται\
[Customer]: τι κανω λάθος?
[Customer]: παρακαλω απαντηστε μου στο filitsa.llx@gmail.com\
[Customer]: *com
[Customer]: ακυρο το βρήκα
[CEO (Costo)]: :)"
session_1fd40cc9-22e8-4ae5-93f8-167a75d3bcac,2022-03-30 11:31:03,visitor46817,,Pending/Open,Yes,ΜΟΥ ΒΓΑΖΕΙ ΤΟ ΣΗΜΑΤΑΚΙ ΤΟΥ ΣΤΟΠ ΚΑΙ ΔΕΝ ΜΠΟΡΩ,2104208731 καλέστε,"[Customer]: KALHMERA ΕΙΜΑΙ ΚΑΙΝΟΥΡΓΙΟΣ ΣΤΗΝ ΕΦΑΡΜΟΓΗ ΡΩΤΩ ΤΟ ΕΞΗΣ ΟΙ ΤΙΜΕΣ ΜΠΑΙΝΟΥΝ ΧΩΡΙΣ ΤΟ ΦΠΑ;
[CEO (Costo)]: Ναι χωρίς φπα
[CEO (Costo)]: Όπως και η τιμή πώλησης της συνταγής είναι χωρίς ΦΠΑ. Η τιμή καταλόγου είναι με φπα
[CEO (Costo)]: Δείτε και το ανάλογο βίντεο για χρήση φπα
[Customer]: ΘΑ ΣΑΣ ΚΟΥΡΑΣΩ ΛΙΓΟ ΙΣΩΣ
[Customer]: ΣΤΑ ΠΡΟΙΟΝΤΑ ΜΕ ΔΙΑΦΟΡΕΤΙΚΟ ΦΠΑ
[Customer]: ΠΩΣ ΤΟ ΔΗΛΩΝΟΥΜΕ
[CEO (Costo)]: Καταχωρείτε τα υλικά σας χωρίς ΦΠΑ. Δεν χρειάζεται ν το δηλώσετε πουθενα
[Customer]: ΟΚ
[Customer]: ΤΕΛΟΣ
[Customer]: ΜΠΟΡΩ ΝΑ ΑΠΟΘΗΚΕΥΣΩ ΜΙΑ ΣΥΝΤΑΓΗ ΧΩΡΙΣ ΤΙΣ ΤΙΜΕΣ ΚΑΙ ΝΑ ΤΗΝ ΕΠΕΞΕΡΓΑΣΤΩ ΑΡΓΟΤΕΡΑ ΠΟΥ ΘΑ ΕΧΩ ΤΙΣ ΤΙΜΕΣ
[CEO (Costo)]: Κανονικά
[CEO (Costo)]: Δεν απαιτούνται τιμές για να σωθεί η συνταγη
[CEO (Costo)]: Στη διάθεση σας
[Customer]: ΕΥΧΑΡΙΣΤΩ ΠΟΛΥ ΓΙΑ ΤΟΝ ΧΡΟΝΟ ΣΑΣ
[Customer]: ΝΑ ΡΩΤΗΣΩ ΤΙ ΚΑΝΩ ΛΑΘΟΣ ΚΑΙ ΔΕΝ ΜΟΥ ΚΟΣΤΟΛΟΓΟΥΤΑΙ ΤΑ ΥΛΙΚΑ; Π.Χ. ΤΙΣ ΠΑΤΑΤΕΣ ΤΙΣ ΠΑΙΡΝΩ 0,79ε ΤΟ ΚΙΛΟ.ΟΤΑΝ ΠΑΩ ΝΑ ΤΟ ΒΑΛΩ ΜΟΥ ΒΓΑΖΕΙ ΟΤΙ ΔΕΝ ΜΠΟΡΕΙ ΝΑ ΤΟ ΑΠΟΘΗΚΕΥΣΕΙ
[Customer]: ΝΑ ΡΩΤΗΣΩ ΤΙ ΚΑΝΩ ΛΑΘΟΣ ΚΑΙ ΔΕΝ ΜΟΥ ΚΟΣΤΟΛΟΓΟΥΤΑΙ ΤΑ ΥΛΙΚΑ; Π.Χ. ΤΙΣ ΠΑΤΑΤΕΣ ΤΙΣ ΠΑΙΡΝΩ 0,79ε ΤΟ ΚΙΛΟ.ΟΤΑΝ ΠΑΩ ΝΑ ΤΟ ΒΑΛΩ ΜΟΥ ΒΓΑΖΕΙ ΟΤΙ ΔΕΝ ΜΠΟΡΕΙ ΝΑ ΤΟ ΑΠΟΘΗΚΕΥΣΕΙ
[Customer]: ΝΑ ΡΩΤΗΣΩ ΤΙ ΚΑΝΩ ΛΑΘΟΣ ΚΑΙ ΔΕΝ ΜΟΥ ΚΟΣΤΟΛΟΓΟΥΤΑΙ ΤΑ ΥΛΙΚΑ; Π.Χ. ΤΙΣ ΠΑΤΑΤΕΣ ΤΙΣ ΠΑΙΡΝΩ 0,79ε ΤΟ ΚΙΛΟ.ΟΤΑΝ ΠΑΩ ΝΑ ΤΟ ΒΑΛΩ ΜΟΥ ΒΓΑΖΕΙ ΟΤΙ ΔΕΝ ΜΠΟΡΕΙ ΝΑ ΤΟ ΑΠΟΘΗΚΕΥΣΕΙ
[CEO (Costo)]: Αποθηκεύστε και θα δείτε την κοστολόγηση
[Customer]: ΜΟΥ ΒΓΑΖΕΙ ΤΟ ΣΗΜΑΤΑΚΙ ΤΟΥ ΣΤΟΠ ΚΑΙ ΔΕΝ ΜΠΟΡΩ
[CEO (Costo)]: 2104208731 καλέστε"
session_f52cc185-600f-46ec-a512-a4f277b299bb,2022-03-29 17:54:23,visitor46782,,Pending/Open,Yes,μετατροπή σε τμχ πως γίνετε?,Αν είναι στα αγγλικά,"[Customer]: μετατροπή σε τμχ πως γίνετε?
[CEO (Costo)]: Each
[CEO (Costo)]: Αν είναι στα αγγλικά"
session_dc14553b-48ef-4e71-bdfd-001f2765c849,2022-03-18 22:25:04,visitor46304,,Pending/Open,Yes,"Καλησπέρα θα ήθελα να ρωτησω αν για μία συνταγή επιδορπίου έχω 3 διαφορετικές παρασκευές,πρέπει να καταχωρήσω 3 διαφορετικές συνταγές ή συγκεντρωτικά τα υλικα σε 1 συνταγή;",Καλημέρα σας. Δημιουργείτε 3 υπό συνταγές και τις προσθέτετε συνταγή πως συστατικά ,"[Customer]: Καλησπέρα θα ήθελα να ρωτησω αν για μία συνταγή επιδορπίου έχω 3 διαφορετικές παρασκευές,πρέπει να καταχωρήσω 3 διαφορετικές συνταγές ή συγκεντρωτικά τα υλικα σε 1 συνταγή;
[Customer]: Καλησπέρα θα ήθελα να ρωτησω αν για μία συνταγή επιδορπίου έχω 3 διαφορετικές παρασκευές,πρέπει να καταχωρήσω 3 διαφορετικές συνταγές ή συγκεντρωτικά τα υλικα σε 1 συνταγή;
[CEO (Costo)]: Καλημέρα σας. Δημιουργείτε 3 υπό συνταγές και τις προσθέτετε συνταγή πως συστατικά "
session_e9964b82-db57-4bd5-a8bc-bd3f6dd12b97,2022-03-18 21:57:26,visitor46295,,Pending/Open,Yes,my email is k.frangakis@gmail.com,Good morning. Please send us an email from the email account you have registered in CostoMenu with the change you wish to make. ,"[Customer]: i would like to change my email information
[Customer]: my email is k.frangakis@gmail.com
[CEO (Costo)]: Good morning. Please send us an email from the email account you have registered in CostoMenu with the change you wish to make. "
session_00c1a29b-0c77-48b7-af4b-f456053baece,2022-03-17 16:32:25,visitor46206,,Pending/Open,Yes,ευχαριστώ πολυ,,"[Customer]: καλησπέρα σας
[Customer]: θα ήθελα να ρωτήσω σχετικά με κάποια συστατικά τα οποία είναι σε τεμάχια
[Customer]: πως θα γίνει η καταχώρηση τους?
[Customer]: πχ. εμεις αγοράζουμε τορτίγια 1,83ε οι 12 τορτίγιες
[Customer]: θα πρέπει να ζυγίσουμε την συσκευασία? x)
[Customer]: αν γίνεται απαντήστε στο filitsa.llx@gmail.com
[Customer]: ευχαριστώ πολυ"
session_6ba0c20b-5d77-40f3-93d1-e6e0fc82f6da,2022-03-15 00:12:50,visitor46058,,Pending/Open,Yes,πως μπορουμε να κάνουμε import ενα excel με τα συστατικα?,Καλησπέρα! Δεν γίνεται Import. Μόνο export,"[Customer]: καλησπερα σας
[Customer]: πως μπορουμε να κάνουμε import ενα excel με τα συστατικα?
[CEO (Costo)]: Καλησπέρα! Δεν γίνεται Import. Μόνο export"
session_8ab4b3d1-fd66-4658-8628-ab8c8d3c01f1,2022-03-05 16:30:37,visitor45643,,Pending/Open,Yes,Σας ευχαριστώ πολύ,Στα ελληνικά τεμ,"[Customer]: Καλησπέρα σας
[Customer]: Θέλω να βάλω στην τιμή μετρισης την κατηγορία τεμάχιο πως μπορώ να το κανω
[Customer]: .
[CEO (Costo)]: Το τεμάχιο είναι ήδη βασική μονάδα μετρησης
[Customer]: Που δεν μπορώ να το βρω
[Customer]: Π. Χ θέλω να βάλω αγγούρι 0,70 τεμάχιο. Αυτό δεν μπορώ να το καταφέρω
[CEO (Costo)]: 0,7 Euro το 1 τεμάχιο;
[CEO (Costo)]: Ή 0,7 τεμάχιο
[CEO (Costo)]: ;
[Customer]: 0,70 το τεμαχιο
[Customer]: Ναι
[CEO (Costo)]: Ωραία επιλέγετε το τεμάχιο σαν μονάδα μέτρησης. Στα αγγλικά είναι ‘each’
[CEO (Costo)]: Στα ελληνικά τεμ
[Customer]: Οκ
[Customer]: Σας ευχαριστώ πολύ"
session_16e0e880-9f9d-49e3-b895-a4e9941ae48b,2022-03-02 13:56:01,visitor45458,,Pending/Open,Yes,δεν σωζει  την τιμη που θελω να βαλω,Μπορείτε να μας καλέσετε; 210 4208731,"[Customer]: Καλησπερα
[Customer]: μια ερωτηση , γιατι  δεν δεχεται το προγραμμα τιμολογηση μιας συνταγης αλλα πρεπει να συμπληρωσω πρωτα το μεικτο κερδος;
[CEO (Costo)]: Καλησπέρα. Το μεικτό κέρδος συμπληρώνεται αυτόματα αν έχετε κοστολογήσει τη συνταγή και προσθέσετε τιμή πώλησης
[Customer]: δεν σωζει  την τιμη που θελω να βαλω
[CEO (Costo)]: Μπορείτε να μας καλέσετε; 210 4208731"
session_bcf33c37-34af-458f-9479-a10caa7ebefc,2022-03-01 16:07:49,visitor45406,,Pending/Open,Yes,IM THE BEST,,[Customer]: IM THE BEST
session_fd8f8198-b88f-4021-8df5-234e7a3d6d84,2022-02-28 14:04:32,visitor45325,,Pending/Open,Yes,I would like to have the option to add extra customized tags Eg lactosefree,,[Customer]: I would like to have the option to add extra customized tags Eg lactosefree
session_c93dc54e-cf38-4ba4-a865-b1b008f536f1,2022-02-25 19:02:04,visitor45220,,Pending/Open,Yes,We can not log in. The start page is not responding,The system works fine. Have you checked your internet connection?,"[Customer]: We can not log in. The start page is not responding
[CEO (Costo)]: The system works fine. Have you checked your internet connection?"
session_f50cb01a-63bd-48ed-bf5f-24a71ce29a1b,2022-02-24 21:29:43,visitor45176,,Pending/Open,Yes,"Σας ευχαριστώ, ήταν εν τέλη ήταν θέμα δικτύου. Το ζήτημα επιλύθηκε.",Καλησπέρα. Μπορείτε να μας καλέσετε στο 210 4208731,"[Customer]: Καλησπέρα σας, δεν μπορώ να συνδεθώ στον λογαριασμό μου.
[CEO (Costo)]: Καλησπέρα. Μπορείτε να μας καλέσετε στο 210 4208731
[Customer]: Σας ευχαριστώ, ήταν εν τέλη ήταν θέμα δικτύου. Το ζήτημα επιλύθηκε."
session_a3f1ee38-a27e-4bf3-b738-2d15d0ad62cd,2022-02-08 13:43:28,visitor44450,,Pending/Open,Yes,Ευχαριστώ!θα κάνω τη μετατροπή στη μονάδα,Σβήστε και ξανά γράψτε το συστατικό. Η μονάδα μέτρησης στη συνταγή Πρέπει να είναι ίδια ή παράγωγο της μονάδας μέτρησης αγοράς του συστατικού,"[Customer]: Καλησπέρα σας. Προσπαθώ να περάσω μια συνταγή και μου κοκκινίζει την μονάδα μέτρησης σε ένα συγκεκριμένο συστατικό με αποτέλεσμα να μην μπορώ να την αποθηκεύσω
[CEO (Costo)]: Σβήστε και ξανά γράψτε το συστατικό. Η μονάδα μέτρησης στη συνταγή Πρέπει να είναι ίδια ή παράγωγο της μονάδας μέτρησης αγοράς του συστατικού
[Customer]: Ευχαριστώ!θα κάνω τη μετατροπή στη μονάδα"
session_c2e860b5-43aa-44c4-85eb-0359d902bd89,2022-02-04 20:06:33,visitor44308,,Pending/Open,Yes,in a premium version can 2 users work simultaneously in order to finish a menu/task erlier?,Yes 2 people can log in with the same username and password and work simultaneously. ,"[Customer]: in a premium version can 2 users work simultaneously in order to finish a menu/task erlier?
[CEO (Costo)]: Yes 2 people can log in with the same username and password and work simultaneously. "
session_e09047c5-0876-41f0-887f-fd9aabe299f0,2022-01-23 21:40:07,visitor43840,,Pending/Open,Yes,θέλω να συνδεθώ στο λογαριασμό μου,Χρησιμοποιήστε το email και τον κωδικό σας πατώντας σύνδεση,"[Customer]: θέλω να συνδεθώ στο λογαριασμό μου
[CEO (Costo)]: Χρησιμοποιήστε το email και τον κωδικό σας πατώντας σύνδεση"
session_cad08c57-5bf3-4be4-8b97-f0414535d79e,2022-01-13 12:06:05,visitor43500,,Pending/Open,Yes,Unit with id: 1036 was not found,Καλησπέρα σας. Παρακαλούμε επικοινωνήστε μαζί μας στο 210 4208731 αν το πρόβλημα συνεχίζει,"[Customer]: ΚΑΛΗΜΕΡΑ
[Customer]: ΜΠΑΊΝΩ ΛΙΣΤΑ ΣΥΝΤΑΓΩΝ ΝΑ ΑΝΟΙΞΩ ΚΑΙ ΝΑ ΠΑΡΑΜΕΤΡΟΠΟΙΗΣΩ ΚΑΙ ΜΕ ΒΓΑΖΕΙ ΑΠΟ ΤΗ ΣΥΝΤΑΓΗ
[Customer]: Π.Χ FREDDO
[Customer]: Unit with id: 1036 was not found.
[Customer]: Unit with id: 1036 was not found
[CEO (Costo)]: Καλησπέρα σας. Παρακαλούμε επικοινωνήστε μαζί μας στο 210 4208731 αν το πρόβλημα συνεχίζει"
session_f9e31466-e324-4a4a-9010-e4447f6a7797,2022-01-08 10:35:51,visitor43375,,Pending/Open,Yes,ευχαριστω πολυ,Καλημέρα σας set menu μπορείτε να γράψετε για κάθε μια μέρα της εβδομάδας,"[Customer]: καλημερα θα ηθελα να ρωτησω εαν υπαρχει η δυνατοτητα για να γραψω ενα εβδομαδιαο μενου για ξενοδοχειο ευχαριστω
[CEO (Costo)]: Καλημέρα σας set menu μπορείτε να γράψετε για κάθε μια μέρα της εβδομάδας
[Customer]: ευχαριστω πολυ"
session_98d93035-4a41-42d9-b422-0d3e7e2a1094,2022-01-03 01:05:31,visitor43246,,Pending/Open,Yes,Αντωνης Παντελιάς,Ναι ισχύει. Το σωσμένο αρχείο έχει μόνο αυτά που καταμετρήθηκαν ,"[Customer]: Καλησπέρα, αν και στους προμηθευτες στη λιστα συστατικων υπαρχει η επιλογή ταξινόμησης κατα ονομα , δεν μου λειτουργει.
[Customer]: Κανω κατι λαθος? Γιατι τα ονοματα των συστατικων βγαινουν ανακατεμενα
[CEO (Costo)]: Έχετε δίκιο θα το δούμε
[Customer]: Καλησπέρα, μια παρατήρηση.
[Customer]: Ξεκινησα να κάνω απογραφή και καποια στιγμη πάτησα αποθήκευση γιατι μου έλειπε ενα προιόν και ήθελα να σώσω προσορεινά το αρχείο , να βάλω το προιόν που έλειπε στα συστατικά και να επιστρέψω.
[Customer]: Επίσης είχα ξεχάσει κάποιο προιόν και ήθελα να το προσθέσω.
[Customer]: Οταν επέστρεψα πατώντας την επεξεργασία εμφανίζονταν μόνο ότι είχα σώσει χωρίς να μουδίνει την επιλογή να προσθέσω κάτι που είχα ξεχάσει.
[Customer]: Δηλαδα εν ολιγοις αλλαγες γίνονται μόνο στο αποθηκευμενο αρχειο χωρις την δυνατότητα να προσθεσεις κατι ακόμη γιατι δεν βγαζει την λιστα των προιόντων.
[Customer]: Ελπιζω να εγινα κατανοητος.
[Customer]: Στη διαθεση σας για οποιαδηποτε πληροφορηση
[Customer]: Αντωνης Παντελιάς
[CEO (Costo)]: Ναι ισχύει. Το σωσμένο αρχείο έχει μόνο αυτά που καταμετρήθηκαν "
