Session ID,Date,Customer Name,Customer Email,Status,CEO Participated,Last Customer Question,Last CEO Response,Full Transcript
session_00c1a29b-0c77-48b7-af4b-f456053baece,2022-03-17 16:32:25,visitor46206,,Pending/Open,Yes,xxxxxxxxx xxxx,,"[Customer]: xxxxxxxxx xxx
[Customer]: xx xxxxx xx xxxxxx xxxxxxx xx xxxxxx xxxxxxxxx xx xxxxx xxxxx xx xxxxxxx
[Customer]: xxx xx xxxxx x xxxxxxxxxx xxxxx
[Customer]: xxx xxxxx xxxxxxxxxx xxxxxxxx xxxxx xx xx xxxxxxxxx
[Customer]: xx xxxxxx xx xxxxxxxxx xxx xxxxxxxxxxx xx
[Customer]: xx xxxxxxx xxxxxxxxx xxx xxxxxxxxxxxxxxxxxxxxx
[Customer]: xxxxxxxxx xxxx"
session_6ba0c20b-5d77-40f3-93d1-e6e0fc82f6da,2022-03-15 00:12:50,visitor46058,,Pending/Open,Yes,xxx xxxxxxxx xx xxxxxxx xxxxxx xxx xxxxx xx xx xxxxxxxxxx,xxxxxxxxxx xxx xxxxxxx xxxxxxx xxxx xxxxxx,"[Customer]: xxxxxxxxx xxx
[Customer]: xxx xxxxxxxx xx xxxxxxx xxxxxx xxx xxxxx xx xx xxxxxxxxxx
[CEO (Costo)]: xxxxxxxxxx xxx xxxxxxx xxxxxxx xxxx xxxxxx"
session_8ab4b3d1-fd66-4658-8628-ab8c8d3c01f1,2022-03-05 16:30:37,visitor45643,,Pending/Open,Yes,xxx xxxxxxxxx xxxx,xxx xxxxxxxx xxx,"[Customer]: xxxxxxxxx xxx
[Customer]: xxxx xx xxxx xxxx xxxx xxxxxxxx xxx xxxxxxxxx xxxxxxx xxx xxxxx xx xx xxxx
[Customer]: x
[CEO (Costo)]: xx xxxxxxx xxxxx xxx xxxxxx xxxxxx xxxxxxxx
[Customer]: xxx xxx xxxxx xx xx xxx
[Customer]: xx x xxxx xx xxxx xxxxxxx xxxx xxxxxxxx xxxx xxx xxxxx xx xx xxxxxxxx
[CEO (Costo)]: xxx xxxx xx x xxxxxxxx
[CEO (Costo)]: x xxx xxxxxxx
[CEO (Costo)]: x
[Customer]: xxxx xx xxxxxxx
[Customer]: xxx
[CEO (Costo)]: xxxxx xxxxxxxxx xx xxxxxxx xxx xxxxxx xxxxxxxxx xxx xxxxxxx xxxxx xxxxxx
[CEO (Costo)]: xxx xxxxxxxx xxx
[Customer]: xx
[Customer]: xxx xxxxxxxxx xxxx"
session_16e0e880-9f9d-49e3-b895-a4e9941ae48b,2022-03-02 13:56:01,visitor45458,,Pending/Open,Yes,xxx xxxxx  xxx xxxx xxx xxxx xx xxxx,xxxxxxxx xx xxx xxxxxxxxx xxx xxxxxxx,"[Customer]: xxxxxxxxx
[Customer]: xxx xxxxxxx x xxxxx  xxx xxxxxxx xx xxxxxxxxx xxxxxxxxxx xxxx xxxxxxxx xxxx xxxxxx xx xxxxxxxxxx xxxxx xx xxxxxx xxxxxxx
[CEO (Costo)]: xxxxxxxxxx xx xxxxxx xxxxxx xxxxxxxxxxxxx xxxxxxxx xx xxxxx xxxxxxxxxxxx xx xxxxxxx xxx xxxxxxxxxx xxxx xxxxxxx
[Customer]: xxx xxxxx  xxx xxxx xxx xxxx xx xxxx
[CEO (Costo)]: xxxxxxxx xx xxx xxxxxxxxx xxx xxxxxxx"
session_bcf33c37-34af-458f-9479-a10caa7ebefc,2022-03-01 16:07:49,visitor45406,,Pending/Open,Yes,xx xxx xxxx,,[Customer]: xx xxx xxxx
session_fd8f8198-b88f-4021-8df5-234e7a3d6d84,2022-02-28 14:04:32,visitor45325,,Pending/Open,Yes,x xxxxx xxxx xx xxxx xxx xxxxxx xx xxx xxxxx xxxxxxxxxx xxxx xx xxxxxxxxxxx,,[Customer]: x xxxxx xxxx xx xxxx xxx xxxxxx xx xxx xxxxx xxxxxxxxxx xxxx xx xxxxxxxxxxx
session_c93dc54e-cf38-4ba4-a865-b1b008f536f1,2022-02-25 19:02:04,visitor45220,,Pending/Open,Yes,xx xxx xxx xxx xxx xxx xxxxx xxxx xx xxx xxxxxxxxxx,xxx xxxxxx xxxxx xxxxx xxxx xxx xxxxxxx xxxx xxxxxxxx xxxxxxxxxxx,"[Customer]: xx xxx xxx xxx xxx xxx xxxxx xxxx xx xxx xxxxxxxxxx
[CEO (Costo)]: xxx xxxxxx xxxxx xxxxx xxxx xxx xxxxxxx xxxx xxxxxxxx xxxxxxxxxxx"
session_f50cb01a-63bd-48ed-bf5f-24a71ce29a1b,2022-02-24 21:29:43,visitor45176,,Pending/Open,Yes,xxx xxxxxxxxxx xxxx xx xxxx xxxx xxxx xxxxxxxx xx xxxxxx xxxxxxxxxx,xxxxxxxxxx xxxxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx,"[Customer]: xxxxxxxxx xxxx xxx xxxxx xx xxxxxxx xxxx xxxxxxxxxx xxxx
[CEO (Costo)]: xxxxxxxxxx xxxxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx
[Customer]: xxx xxxxxxxxxx xxxx xx xxxx xxxx xxxx xxxxxxxx xx xxxxxx xxxxxxxxxx"
session_a3f1ee38-a27e-4bf3-b738-2d15d0ad62cd,2022-02-08 13:43:28,visitor44450,,Pending/Open,Yes,xxxxxxxxxxxx xxxx xx xxxxxxxxx xxx xxxxxx,xxxxxx xxx xxxx xxxxxx xx xxxxxxxxxx x xxxxxx xxxxxxxx xxx xxxxxxx xxxxxx xx xxxxx xxxx x xxxxxxxx xxx xxxxxxx xxxxxxxx xxxxxx xxx xxxxxxxxxx,"[Customer]: xxxxxxxxx xxxx xxxxxxxx xx xxxxxx xxx xxxxxxx xxx xxx xxxxxxxxxx xxx xxxxxx xxxxxxxx xx xxx xxxxxxxxxxxx xxxxxxxxx xx xxxxxxxxxx xx xxx xxxxx xx xxx xxxxxxxxxx
[CEO (Costo)]: xxxxxx xxx xxxx xxxxxx xx xxxxxxxxxx x xxxxxx xxxxxxxx xxx xxxxxxx xxxxxx xx xxxxx xxxx x xxxxxxxx xxx xxxxxxx xxxxxxxx xxxxxx xxx xxxxxxxxxx
[Customer]: xxxxxxxxxxxx xxxx xx xxxxxxxxx xxx xxxxxx"
session_c2e860b5-43aa-44c4-85eb-0359d902bd89,2022-02-04 20:06:33,visitor44308,,Pending/Open,Yes,xx x xxxxxxx xxxxxxx xxx x xxxxx xxxx xxxxxxxxxxxxxx xx xxxxx xx xxxxxx x xxxxxxxxx xxxxxxx,xxx x xxxxxx xxx xxx xx xxxx xxx xxxx xxxxxxxx xxx xxxxxxxx xxx xxxx xxxxxxxxxxxxxxx ,"[Customer]: xx x xxxxxxx xxxxxxx xxx x xxxxx xxxx xxxxxxxxxxxxxx xx xxxxx xx xxxxxx x xxxxxxxxx xxxxxxx
[CEO (Costo)]: xxx x xxxxxx xxx xxx xx xxxx xxx xxxx xxxxxxxx xxx xxxxxxxx xxx xxxx xxxxxxxxxxxxxxx "
session_e09047c5-0876-41f0-887f-fd9aabe299f0,2022-01-23 21:40:07,visitor43840,,Pending/Open,Yes,xxxx xx xxxxxxx xxx xxxxxxxxxx xxx,xxxxxxxxxxxxxx xx xxxxx xxx xxx xxxxxx xxx xxxxxxxx xxxxxxx,"[Customer]: xxxx xx xxxxxxx xxx xxxxxxxxxx xxx
[CEO (Costo)]: xxxxxxxxxxxxxx xx xxxxx xxx xxx xxxxxx xxx xxxxxxxx xxxxxxx"
session_cad08c57-5bf3-4be4-8b97-f0414535d79e,2022-01-13 12:06:05,visitor43500,,Pending/Open,Yes,xxxx xxxx xxx xxxx xxx xxx xxxxx,xxxxxxxxx xxxx xxxxxxxxxxx xxxxxxxxxxxxx xxxx xxx xxx xxx xxxxxxx xx xx xxxxxxxx xxxxxxxxx,"[Customer]: xxxxxxxx
[Customer]: xxxxxx xxxxx xxxxxxxx xx xxxxxx xxx xx xxxxxxxxxxxxxxx xxx xx xxxxxx xxx xx xxxxxxx
[Customer]: xxx xxxxxx
[Customer]: xxxx xxxx xxx xxxx xxx xxx xxxxxx
[Customer]: xxxx xxxx xxx xxxx xxx xxx xxxxx
[CEO (Costo)]: xxxxxxxxx xxxx xxxxxxxxxxx xxxxxxxxxxxxx xxxx xxx xxx xxx xxxxxxx xx xx xxxxxxxx xxxxxxxxx"
session_f9e31466-e324-4a4a-9010-e4447f6a7797,2022-01-08 10:35:51,visitor43375,,Pending/Open,Yes,xxxxxxxxx xxxx,xxxxxxxx xxx xxx xxxx xxxxxxxx xx xxxxxxx xxx xxxx xxx xxxx xxx xxxxxxxxx,"[Customer]: xxxxxxxx xx xxxxx xx xxxxxx xxx xxxxxxx x xxxxxxxxxx xxx xx xxxxx xxx xxxxxxxxxx xxxxx xxx xxxxxxxxxx xxxxxxxxx
[CEO (Costo)]: xxxxxxxx xxx xxx xxxx xxxxxxxx xx xxxxxxx xxx xxxx xxx xxxx xxx xxxxxxxxx
[Customer]: xxxxxxxxx xxxx"
session_98d93035-4a41-42d9-b422-0d3e7e2a1094,2022-01-03 01:05:31,visitor43246,,Pending/Open,Yes,xxxxxxx xxxxxxxxx,xxx xxxxxxx xx xxxxxxx xxxxxx xxxx xxxx xxxx xxx xxxxxxxxxxxxxx ,"[Customer]: xxxxxxxxxx xx xxx xxxxx xxxxxxxxxxx xxx xxxxx xxxxxxxxxx xxxxxxx x xxxxxxx xxxxxxxxxxx xxxx xxxxx x xxx xxx xxxxxxxxxxx
[Customer]: xxxx xxxx xxxxxx xxxxx xx xxxxxxx xxx xxxxxxxxxx xxxxxxxx xxxxxxxxxxx
[CEO (Costo)]: xxxxx xxxxx xx xx xxxxx
[Customer]: xxxxxxxxxx xxx xxxxxxxxxxx
[Customer]: xxxxxxxx xx xxxx xxxxxxxx xxx xxxxxx xxxxxx xxxxxx xxxxxxxxxx xxxxx xxx xxxxxx xxx xxxxxx xxx xxxxx xx xxxx xxxxxxxxxx xx xxxxxx x xx xxxx xx xxxxxx xxx xxxxxx xxx xxxxxxxxx xxx xx xxxxxxxxxx
[Customer]: xxxxxx xxxx xxxxxxx xxxxxx xxxxxx xxx xxxxx xx xx xxxxxxxxx
[Customer]: xxxx xxxxxxxxx xxxxxxxx xxx xxxxxxxxxxx xxxxxxxxxxxx xxxx xxx xxxx xxxxx xxxxx xx xxxxxxxx xxx xxxxxxx xx xxxxxxxx xxxx xxx xxxx xxxxxxxx
[Customer]: xxxxxx xx xxxxxxx xxxxxxx xxxxxxxx xxxx xxx xxxxxxxxxxxx xxxxxx xxxxx xxx xxxxxxxxxx xx xxxxxxxxxx xxxx xxxxx xxxxx xxx xxxxxx xxx xxxxx xxx xxxxxxxxxx
[Customer]: xxxxxx xx xxxxx xxxxxxxxxxx
[Customer]: xxx xxxxxxx xxx xxx xxxxxxxxxxx xxxxxxxxxxx
[Customer]: xxxxxxx xxxxxxxxx
[CEO (Costo)]: xxx xxxxxxx xx xxxxxxx xxxxxx xxxx xxxx xxxx xxx xxxxxxxxxxxxxx "
session_680b1dd3-54e2-47e5-8b70-44c1e5cd093e,2021-12-29 16:43:31,visitor43157,,Pending/Open,Yes,xxxx xxxxxxxxxx xx xx xxxxxx xxxxxx xxxxx xxx xx xxxxxx xx xxxxxx xxxxxxxxx xxx xxxxxxx xxxx xxxxxxx xxxx,xxxxxxxxx xxxx xxxxxxx xxx xxx xxx xxxxxxx xxx xx xxxxx xx xxx xxxxxxxxxx xx xxxxxxxx xxx,"[Customer]: xxxx xxxxxxxxxx xx xx xxxxxx xxxxxx xxxxx xxx xx xxxxxx xx xxxxxx xxxxxxxxx xxx xxxxxxx xxxx xxxxxxx xxxx
[CEO (Costo)]: xxxxxxxxx xxxx xxxxxxx xxx xxx xxx xxxxxxx xxx xx xxxxx xx xxx xxxxxxxxxx xx xxxxxxxx xxx"
session_1a23825a-eeec-4743-9030-c5681691d7b3,2021-12-17 13:43:27,visitor42866,,Pending/Open,Yes,xxx xxx xxxxxxx xx xxxx xx x xxx xx x xxxx xx xxxx xxx xxxx xxxxxxx xx xxxx xxxx,xx xxx xxxx xxxxxxx xxxxx xx xxxxxx,"[Customer]: xxxxx xxxxx
[CEO (Costo)]: xxx xxx xxx xx xxxxx
[Customer]: xxxx xxxxxxx x xx xxxxxx xx xxxxxx xx xxx xxxx xxxxxxx x xxxx xx xxxxxx
[Customer]: xxx x xxxx xxx xx xxxxx
[Customer]: xxx xxx xxxxxxx xx xxxx xx x xxx xx x xxxx xx xxxx xxx xxxx xxxxxxx xx xxxx xxxx
[CEO (Costo)]: xx xxx xxxx xxxxxxx xxxxx xx xxxxxx"
session_c3a2d775-3abe-4d1b-be74-5c5d35283c2a,2021-12-07 11:05:48,visitor42499,,Pending/Open,Yes,x,,[Customer]: x
session_3890c3d8-63b4-4ca7-9ad4-526f9beaaac9,2021-11-30 14:25:31,visitor42212,,Pending/Open,Yes,xxx xxxxxxx xxx xxxxxx xxxxxxxxx xxxx,"xxxxxxxxx xxxx
xxxxxxxx xx xxxxxxxx xx xxxxxxx xxx xxxxxx xxxx xxxx xxxxxx xxx xxxxxxxx","[Customer]: xxx xxxxxxx xxx xxxxxx xxxxxxxxx xxxx
[CEO (Costo)]: xxxxxxxxx xxxx
xxxxxxxx xx xxxxxxxx xx xxxxxxx xxx xxxxxx xxxx xxxx xxxxxx xxx xxxxxxxx"
session_c2fe3f3a-b785-4010-9156-1927a273e72b,2021-11-22 21:48:38,visitor41867,,Pending/Open,Yes,xxx xxxxx xx xxxxxxxx xxxxx xxxxxxxxxxxx xxx xx xxxxx xxxxxxxx xxxx xxxxxxxx x xxxxx xxxx xxxxxxxxx xxx xxxxxxx xxxxxxxx xxxx xxxx xxxxxxxx xxxx,"xxxxxxxxx xxxx
xx xxxxx xxx xxxxxxxxxxx xxxxx xx xxxx xxx x xxx xxxxxxxxxxx xxxx ","[Customer]: xxxxxxxxxx
[Customer]: xxx xxxxx xx xxxxxxxx xxxxx xxxxxxxxxxxx xxx xx xxxxx xxxxxxxx xxxx xxxxxxxx x xxxxx xxxx xxxxxxxxx xxx xxxxxxx xxxxxxxx xxxx xxxx xxxxxxxx xxxx
[CEO (Costo)]: xxxxxxxxx xxxx
xx xxxxx xxx xxxxxxxxxxx xxxxx xx xxxx xxx x xxx xxxxxxxxxxx xxxx "
session_4149aa5f-5f98-401b-baed-b8d06034415e,2021-11-16 22:12:37,visitor41540,,Pending/Open,Yes,xxxxx xxx xxxxxxx xxx xxxxxx,xxxxxxxxxx xx xxxxxx xxxxxxxxxxxx xxxxxxxxxxxx xxxxxxxx xxxxxxx xxx xxx xxx xxxxxxx,"[Customer]: xxxxx xxx xxxxxxx xxx xxxxxx
[CEO (Costo)]: xxxxxxxxxx xx xxxxxx xxxxxxxxxxxx xxxxxxxxxxxx xxxxxxxx xxxxxxx xxx xxx xxx xxxxxxx"
session_08b737d0-b319-4a5e-a8a9-eda7d03354b2,2021-11-16 20:14:18,visitor41531,,Pending/Open,Yes,xxxxx xxxxxxxx xx xxxxx xx xxxxxxx xx xxxxxxxx,xxxxxx xxx xxxxxxxx,"[Customer]: xxxxxxxxx
[CEO (Costo)]: xxxxxxxxx
[Customer]: xxxxxxx xx xx xxxxxxxxxxx xxx xxxxxxx  xxxxxxxxxx
[CEO (Costo)]: xxxxxxxx xxxxx xxx xx xxxxx xxx xxxxxxx xxx xxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xx xx xxxxxxx x xxxxx
[Customer]: xxxxx xxxxxxxx xx xxxxx xx xxxxxxx xx xxxxxxxx
[CEO (Costo)]: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
[CEO (Costo)]: xxxxxx xxx xxxxxxxx"
session_f2b144bc-7843-4d08-b334-bac020bff042,2021-11-04 16:03:25,visitor41082,,Pending/Open,Yes,xxxxxxxxxxxxxxxxxxxx,xxxx xxxxxx xx xxxxx xxxx,"[Customer]: xxxxxxxxx
[Customer]: xxx xxxxxx xxxx xxx xx xxxx
[Customer]: xx xxxxxxxxx xxxx xx xxxxxxxx xxxx xx xxxxxxxxxxxx xxxx
[CEO (Costo)]: xxxxxx xxx
[CEO (Costo)]: xxxx xxxxxx xx xxxxx xxxx
[Customer]: xxxxxxxxxxxxxxxxxxxx"
session_5c0600a2-55e3-4656-b4bc-ae1230839b6d,2021-10-30 11:38:31,visitor40914,,Pending/Open,Yes,xxx xxx xxxxxxxx,xxxx xxx xxxxx,"[Customer]: xxxxxxxx
[Customer]: xxxx xxx xxx xxxxxxxx xxx xxxxxxxxx xxxxx xxxxx xxxx xx xxxxxxxxxxxxx xxxxx xxx xxxxxxxxx xxx xxx xxxxxxxx xxx xxxxxxxxxxx xxx xxxxxxxx
[CEO (Costo)]: xxxx xxxxx xx xxxxx xx xx xxxxx xxxxxxxxxxxx
[Customer]: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
[CEO (Costo)]: xxxxxxxxxxxxx xx xxxxxxx xx xxxxxxxx xxx xxx xxx xxxxxxxxxxxx
[Customer]: xxxxxxxxx
[CEO (Costo)]: xxxxxxxxxx xxxxxxx xx xxx xxxxxxxx xxx xxxxxxxxxx xxxxxxxxxxxx xx xx xxxxxxxxx
[Customer]: xxxxx xxxxxxx xxxx xx xxxxxxxxx xxx xxxxxxxx xxx xxx xxx xxxxxx xxx xxxxx xxx xxxxxxxxx xxxx xxxxxx xxxxx xxxx xxxxxxxxxxxxxxxx xx xxxxxx xxx xxxxxx xxxxxxx xxx xxxx xxxx xxxxxxxxxxx
[Customer]: xxxxx xxxxxxx xxx xx xxxxxxx xxxxxxxx
[CEO (Costo)]: xxxxxxxxxx xxxxxxx xx xxx xxxxxxxx xxx xxxxxxxxxx xxxxxxxxxxxx xx xx xxxxxxxxx
[Customer]: xxx xxx xxx xxxxxxxxxx xxxx xxxxxxxx
[Customer]: xxx xxxxxxxx xx xxxxxxxxxx xxx xxxxxxxx xxx xxx xxxxx
[Customer]: x xxxxxx xxxx xxxxxxxx xxxx xxxx xxx xxxxxxxxxx xx xxx xx xxxxxxxxx xxxxxxxxx xxxx
[CEO (Costo)]: xxxxxxxx xx xxx xxxxxxxxxxx xx xxxxxxxx xxx xx xxx xxxxxxxxxx
[Customer]: xxxxxxxxxx
[Customer]: xxxxxx xxxxx
[Customer]: xxxx x xxxxxxxxx
[Customer]: xxxxxxxxx xxxx
[CEO (Costo)]: xxxx xxx xxxxx
[Customer]: xxx xxx xxxxxxxx"
session_4bbb7bb1-3049-41ed-9aeb-a2f2b69cb2f6,2021-10-22 09:11:15,visitor40663,,Pending/Open,Yes,xxx xxx xxxxxxxx xxx xxxx xx xxx xxxxxxxx xx xxxxx xxxx xxxx xxxxxx xxx xxxxxx xxxxxx xx xxxxx xxxxxx x xxxx xxx xxxx,xxx xxxxxx xxxxxxxx xxxxxx xx xxxxxx xxxx xx xxxx xxxx xxx xxxxxxxxxxx xxxxxxxx,"[Customer]: xxxxxxxx xxxx
[Customer]: xxx xxx xxxxxxxx xxx xxxx xx xxx xxxxxxxx xx xxxxx xxxx xxxx xxxxxx xxx xxxxxx xxxxxx xx xxxxx xxxxxx x xxxx xxx xxxx
[CEO (Costo)]: xxxxxxxx xxxx xxx xxx xxx xxxx 
[CEO (Costo)]: xxx xxxxxx xxxxxxxx xxxxxx xx xxxxxx xxxx xx xxxx xxxx xxx xxxxxxxxxxx xxxxxxxx"
session_52bf8a4d-5e40-4570-9e50-8e042f93e1f7,2021-10-13 16:41:57,visitor40380,,Pending/Open,Yes,xxx xxxxxxxx xx xxx xxxxxx xxx xxxxxxxxxx xxx xx xxxxxxx xxxxxxxxx xx xxxxxxx xxx xx xxx xxxx xx xxxxxxxx xxx xxxxxxxxx xxxx xxx xx xxxxxxxxxx,xxxxxxxxx xxxx xxxxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx x,"[Customer]: xxxxxxxxx xx xxxx xxx xxxxxxx xxxx xxxxx x xxxxxxxx xxx xxxx xxxx xxx xxxxxx xxx xxxx xxx xxx xxxxx xxx xxxx xx xxxx xxx xxxxxxxx xx xx xxxx xxx xxx xxxxxx xxxxxxx xx xxx xxx xxx xxx xxxxxxxx xxx
[Customer]: xxx xxxxxxxx xx xxx xxxxxx xxx xxxxxxxxxx xxx xx xxxxxxx xxxxxxxxx xx xxxxxxx xxx xx xxx xxxx xx xxxxxxxx xxx xxxxxxxxx xxxx xxx xx xxxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx xxxxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx x"
session_924dc1e2-abb8-494b-a05a-f30930d2c90c,2021-10-06 16:50:19,visitor40143,,Pending/Open,Yes,xxxxxxxxx xxx xxxx,xxxxxxxx xxxxxxx xxx xxx xxx xxxxxxx x xxxxxxxxxx xxx xx xxx xxx xx xxx xxxxxxxxx xxxxx,"[Customer]: xxxxxxxxx xx xxxxxxxxxx xx xx xxxxxxxxx xx xxxx x
[CEO (Costo)]: xxxxxxxx xxxxxxx xxx xxx xxx xxxxxxx x xxxxxxxxxx xxx xx xxx xxx xx xxx xxxxxxxxx xxxxx
[Customer]: xxxxxxxxx xxx xxxx"
session_727d84e8-e9b8-42e2-8ca1-9ec52fd9955d,2021-10-04 13:19:02,visitor40068,,Pending/Open,Yes,xxxxxxxxx xxx xxxxxxxxx xxxxxxx xxx xxxxxxxxx xxx xxxxxxxxx xx xxxxxx xxx xx xxxxxx xxxx xxxxxxxx xxxx xxx xxxxxxxx xxx xxxxxxx xxxxxxxxxx xxxx xxxxxx xxx xxxxxx xxx xx x,xxxxxxxxx xxxx xxxxxxxx xx xxx xxxxxxxx xxx xxxxxxxxxx xx xxx xxxxxx xxx xxxxxxxx xxxxxxxxx ,"[Customer]: xxxxxxxxx xxx xxxxxxxxx xxxxxxx xxx xxxxxxxxx xxx xxxxxxxxx xx xxxxxx xxx xx xxxxxx xxxx xxxxxxxx xxxx xxx xxxxxxxx xxx xxxxxxx xxxxxxxxxx xxxx xxxxxx xxx xxxxxx xxx xx x
[CEO (Costo)]: xxxxxxxxx xxxx xxxxxxxx xx xxx xxxxxxxx xxx xxxxxxxxxx xx xxx xxxxxx xxx xxxxxxxx xxxxxxxxx "
session_7e267636-0cd4-4050-9cdd-56cd97b0a6f1,2021-10-04 04:56:06,visitor40057,,Pending/Open,Yes,xxxxxx xxxx xxxxxxxx xxx xxxxxxxxx  xxx xxxx xxxx xxxxxxxxxx xxx xxxxxxxxxxxx xxx  xxxx xxxxxxxx xx xxxxx xx xxx xxxxxxx xxxxx xxx xxxxxxxxxxx xxx xxxxxxxxxxxx xxxx xxxxxxxx xxxx xxx xxx xxxxxxxxxxxx xxxx xxx xxxxxx xx xxxx xxx xxxx xxxxxxxx xxxx xxx xx xxx xxx xxxxxxxxxxxx xxxx xxxxxxx x xxx xxxxxxxxx xxxx xxx xxx xxxxxxxx,xxxxxxxx xxxx xxxxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx x xx xxx xxxxxxxx xx xxxxxxxx xxx xx xxx xxxxxxxxx xxxxxx,"[Customer]: xxxx xxxx xxxxxxxx xxxx xxxxxxx xxxxxxxx xxxxxx xxxxx xx xxxxxxxx xxxx xxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxx xx xxxxx xxx xxxxxx xxxxxxxx xxx xxxx xxx xx xxxxxxxxxxx
[CEO (Costo)]: xxxxxxxx xxxx
xxxxxx xxxxxxx xxx xxxxxxxxx xxxxxxxxxx xxx xxxxxxx xxxx 
[CEO (Costo)]: xxxxxxxx xxx xxxxxxx xxxxx xxx xxxxxxx xxxxxxxxx xxxx xxx xxxxxxx x xxxxx xxx xxxxxxxxxx
[Customer]: xxxxxxxxx xxxx xxxxxxxxx xxx xxx xxxxxxxxxxxx xxxxx xxx xxxxxxxx xxxxxxxx xxxx xxxx xxxxxxxxx xxx xxxxxxxxx xxx xxxxx xx xxxxxxxx xxx xxxx xxxxxxxxxx xxx xxxxxxxxxx xxxx xxx xxxx xxxxxxx xxx xxxxxxxxx xxx xxxxxxxxxx xxxx xx xxxxxxxxxx xx xxxx xxx xx xxxx xxx xxxxxxx xx xxxxxxxxx  xxxx xxx xx xxx xxxxxxxx xxxx xxx xxx xxxxx xxx xxxxxxx  xxx xxxxxxxxx xxx  xxxx xxxxx xxxxx xx xxxxxxxxxxx xxxxxxxxxxx  xxxx  x xxxxxxxx  xx xxxxx  xxx xxxxxxx xxx xxxxx  xxx xxxxxxxxxxxxx xxx xxxx xxxxxxxx
[Customer]: xxxxxx xxx xxxxxxxx xxx xxxxxxxxxxxx xxxxxx xxx xxxxxxx x xxxx xxxxxxx
[Customer]: xxxxxx xxxx xxxxxxxx xxx xxxxxxxxx  xxx xxxx xxxx xxxxxxxxxx xxx xxxxxxxxxxxx xxx  xxxx xxxxxxxx xx xxxxx xx xxx xxxxxxx xxxxx xxx xxxxxxxxxxx xxx xxxxxxxxxxxx xxxx xxxxxxxx xxxx xxx xxx xxxxxxxxxxxx xxxx xxx xxxxxx xx xxxx xxx xxxx xxxxxxxx xxxx xxx xx xxx xxx xxxxxxxxxxxx xxxx xxxxxxx x xxx xxxxxxxxx xxxx xxx xxx xxxxxxxx
[CEO (Costo)]: xxxxxxxx xxxx xxxxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx x xx xxx xxxxxxxx xx xxxxxxxx xxx xx xxx xxxxxxxxx xxxxxx"
session_f8e58930-922c-4352-a873-2925839ae8a1,2021-09-26 17:58:07,visitor39862,,Pending/Open,Yes,xxxxxxxx xx xxx x xxxx xxx xxxxxxx xxx xxxxxxxx xxxxxxxx,xxxxxx xx xxx xxxxxxxx xx xxx xxx xx xxx xxxxxxxxxx,"[Customer]: xxxxxxxxxx
[Customer]: xxxxxxx xxxxxx xxxxxxxx xxx xxx xxxxx xx xxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx 
[CEO (Costo)]: xxx xxxxxxxx xx xxxxxxx xxxxxx xxxxxxxx xx xx xxxxxxx
[Customer]: xx
[CEO (Costo)]: xxxxxxxxxx xx xxxxxxxx xxxxxxx xxx xxxxxx xxxxx
[Customer]: xxx xxxxxx xx xxxx xx xxxxxx xxxx xx xxxxxxxx xxxxxxx xxxx
[CEO (Costo)]: xxxxxx xx xxx xxxxxxxx xx xxx xxx xx xxx xxxxxxxxxx
[Customer]: xxxxxxxxxx
[Customer]: xxxxxxxx xx xxx x xxxx xxx xxxxxxx xxx xxxxxxxx xxxxxxxx"
session_e66f501d-fa44-4afd-9031-65513b7509b6,2021-09-15 12:29:00,visitor39558,,Pending/Open,Yes,xxxxx xxx xxxxxxxxxxx xx xxxxxx xxxxxxxx xxx xxx xxxxxx xx xxxxxxxxxx xx xxxxxxxx xxx xxxxxxxxxxx xxxxxxxx x xx xxx xxxxxxxxxxx,xxxx xxxxxxxx,"[Customer]: xxxxxxxxx xx xxxxx xx xxxx xxx xxxxxxx x xxxxx xxxxxx xx xxxxxxx xxx xxxxxxxxxx
[Customer]: xxxxx xxx xxxxxxxxxxx xx xxxxxx xxxxxxxx xxx xxx xxxxxx xx xxxxxxxxxx xx xxxxxxxx xxx xxxxxxxxxxx xxxxxxxx x xx xxx xxxxxxxxxxx
[CEO (Costo)]: xxxx xxxxxxxx"
